task_id	answer	confidence
1320	1	0.75
1321	1	1.0
1322	1	0.6666666666666666
1323	1	0.5
1324	1	0.6666666666666666
1325	1	1.0
1326	1	0.75
1327	1	0.5
1328	2	0.6666666666666666
1329	1	1.0
1330	1	1.0
1331	1	1.0
1332	1	1.0
1333	1	1.0
1334	1	0.75
1335	2	0.75
1336	1	1.0
1337	2	1.0
1338	2	1.0
1339	2	1.0
1340	2	1.0
1341	2	1.0
1342	2	0.75
1343	2	1.0
1344	2	1.0
1345	2	0.75
1346	2	1.0
1347	2	1.0
1348	2	1.0
1349	2	0.9827586206896551
1350	2	1.0
1351	2	1.0
1352	2	1.0
1353	2	1.0
1354	2	1.0
1355	2	1.0
1356	2	1.0
1357	1	0.75
1358	2	1.0
1359	2	1.0
1360	2	1.0
1361	2	1.0
1362	2	1.0
1363	2	1.0
1364	2	1.0
1365	2	1.0
1366	2	1.0
1367	2	1.0
1368	2	1.0
1369	2	1.0
1370	2	1.0
1371	2	1.0
1372	2	1.0
1373	2	0.6666666666666666
1374	2	1.0
1375	2	1.0
1376	2	1.0
1377	2	1.0
1378	2	1.0
1379	2	1.0
1380	2	1.0
1381	2	1.0
1382	2	1.0
1383	2	1.0
1384	2	1.0
1385	2	1.0
1386	2	1.0
1387	2	1.0
1388	2	1.0
1389	2	1.0
1390	2	1.0
1391	2	0.6666666666666666
1392	2	1.0
1393	2	0.75
1394	2	1.0
1395	2	1.0
1396	2	1.0
1397	2	1.0
1398	2	1.0
1399	2	1.0
1400	2	1.0
1401	2	1.0
1402	2	0.75
1403	2	1.0
1404	2	1.0
1405	2	1.0
1406	2	1.0
1407	1	0.5
1408	2	1.0
1409	2	1.0
1410	2	1.0
1411	2	1.0
1412	2	1.0
1413	2	1.0
1414	2	1.0
1415	1	1.0
1416	1	0.75
1417	1	1.0
1418	1	1.0
1419	1	1.0
1420	1	1.0
1421	1	0.75
1422	1	1.0
1423	1	1.0
1424	1	1.0
1425	1	1.0
1426	1	1.0
1427	1	0.75
1428	1	1.0
1429	1	1.0
1430	1	1.0
1431	1	1.0
1432	1	1.0
1433	2	1.0
1434	2	1.0
1435	2	1.0
1436	2	1.0
1437	2	0.75
1438	2	1.0
1439	2	1.0
1440	2	1.0
1441	2	0.75
1442	2	1.0
1443	2	1.0
1444	2	1.0
1445	2	1.0
1446	2	1.0
1447	2	1.0
1448	2	1.0
1449	2	1.0
1450	2	1.0
1451	2	1.0
1452	2	1.0
1453	2	1.0
1454	2	1.0
1455	2	1.0
1456	2	1.0
1457	2	1.0
1458	2	1.0
1459	2	1.0
1460	2	1.0
1461	1	0.75
1462	1	0.5
1463	1	1.0
1464	1	1.0
1465	1	1.0
1466	1	1.0
1467	1	1.0
1468	1	1.0
1469	1	1.0
1470	1	1.0
1471	1	1.0
1472	1	1.0
1473	1	1.0
1474	1	1.0
1475	1	1.0
1476	1	1.0
1477	1	1.0
1478	1	1.0
1479	1	1.0
1480	1	1.0
1481	1	0.5
1482	1	1.0
1483	1	1.0
1484	1	1.0
1485	1	1.0
1486	1	1.0
1487	1	1.0
1488	1	1.0
1489	1	0.5
1490	1	1.0
1491	1	1.0
1492	1	1.0
1493	1	1.0
1494	1	1.0
1495	1	1.0
1496	1	0.9558823529411765
1497	1	1.0
1498	1	1.0
1499	1	1.0
1500	1	1.0
1501	1	1.0
1502	1	1.0
1503	1	1.0
1504	1	0.75
1505	1	1.0
1506	1	1.0
1507	1	1.0
1508	1	1.0
1509	1	1.0
1510	1	1.0
1511	1	1.0
1512	1	1.0
1513	1	1.0
1514	1	1.0
1515	1	1.0
1516	1	1.0
1517	1	1.0
1518	1	1.0
1519	1	1.0
1520	1	1.0
1521	1	1.0
1522	1	1.0
1523	1	1.0
1524	1	1.0
1525	2	0.3333333333333333
1526	1	0.75
1527	1	1.0
1528	1	1.0
1529	1	1.0
1530	1	1.0
1531	1	1.0
1532	1	1.0
1533	1	1.0
1534	1	1.0
1535	1	1.0
1536	1	1.0
1537	1	1.0
1538	1	1.0
1539	1	1.0
1540	2	1.0
1541	2	0.75
1542	2	1.0
1543	2	1.0
1544	2	0.6666666666666666
1545	2	1.0
1546	2	0.75
1547	2	0.75
1548	2	1.0
1549	2	1.0
1550	2	1.0
1551	2	1.0
1552	2	1.0
1553	2	1.0
1554	2	0.75
1555	2	1.0
1556	2	1.0
1557	2	1.0
1558	2	1.0
1559	2	1.0
1560	2	1.0
1561	2	1.0
1562	2	1.0
1563	2	1.0
1564	2	1.0
1565	2	1.0
1566	2	1.0
1567	2	1.0
1568	2	1.0
1569	2	1.0
1570	2	1.0
1571	2	1.0
1572	2	1.0
1573	2	1.0
1574	2	1.0
1575	2	1.0
1576	2	1.0
1577	2	1.0
1578	2	1.0
1579	2	1.0
1580	2	1.0
1581	2	1.0
1582	2	1.0
1583	2	1.0
1584	2	1.0
1585	2	1.0
1586	2	1.0
1587	2	1.0
1588	2	1.0
1589	2	1.0
1590	2	1.0
1591	2	1.0
1592	2	1.0
1593	2	1.0
1594	2	1.0
1595	2	1.0
1596	2	1.0
1597	1	1.0
1598	1	1.0
1599	1	1.0
1600	1	1.0
1601	1	1.0
1602	1	1.0
1603	1	1.0
1604	1	1.0
1605	1	1.0
1606	1	1.0
1607	1	1.0
1608	1	1.0
1609	1	1.0
1610	1	1.0
1611	1	1.0
1612	1	1.0
1613	1	1.0
1614	1	1.0
1615	1	1.0
1616	1	1.0
1617	1	1.0
1618	1	1.0
1619	1	1.0
1620	1	1.0
1621	1	1.0
1622	1	1.0
1623	1	1.0
1624	1	1.0
1625	1	1.0
1626	1	1.0
1627	1	1.0
1628	1	1.0
1629	1	1.0
1630	1	1.0
1631	1	1.0
1632	1	1.0
1633	1	1.0
1634	1	1.0
1635	1	1.0
1636	1	1.0
1637	1	1.0
1638	1	1.0
1639	1	0.6666666666666666
1640	1	1.0
1641	1	1.0
1642	1	1.0
1643	1	1.0
1644	1	1.0
1645	1	1.0
1646	1	1.0
1647	1	1.0
1648	1	1.0
1649	1	1.0
1650	1	1.0
1651	1	1.0
1652	1	1.0
1653	1	1.0
1654	1	1.0
1655	1	1.0
1656	1	1.0
1657	1	1.0
1658	1	1.0
1659	1	1.0
1660	1	1.0
1661	1	1.0
1662	1	1.0
1663	1	1.0
1664	1	1.0
1665	1	1.0
1666	1	1.0
1667	1	0.5
1668	1	1.0
1669	2	1.0
1670	2	1.0
1671	2	1.0
1672	2	0.6666666666666666
1673	2	1.0
1674	2	0.75
1675	2	1.0
1676	2	1.0
1677	2	1.0
1678	2	1.0
1679	2	1.0
1680	2	1.0
1681	2	1.0
1682	2	0.6666666666666666
1683	2	1.0
1684	2	1.0
1685	1	1.0
1686	1	1.0
1687	1	1.0
1688	2	1.0
1689	1	1.0
1690	1	1.0
1691	1	1.0
1692	1	1.0
1693	1	1.0
1694	1	1.0
1695	1	1.0
1696	1	1.0
1697	1	1.0
1698	1	1.0
1699	1	1.0
1700	1	1.0
1701	1	1.0
1702	1	1.0
1703	1	1.0
1704	1	1.0
1705	1	0.6666666666666666
1706	1	1.0
1707	1	1.0
1708	1	1.0
1709	1	1.0
1710	1	1.0
1711	1	1.0
1712	1	1.0
1713	1	1.0
1714	1	1.0
1715	1	1.0
1716	1	1.0
1717	1	1.0
1718	1	1.0
1719	1	1.0
1720	1	1.0
1721	1	1.0
1722	1	1.0
1723	1	1.0
1724	1	1.0
1725	1	1.0
1726	1	1.0
1727	1	1.0
1728	1	1.0
1729	1	1.0
1730	1	1.0
1731	1	1.0
1732	1	1.0
1733	1	1.0
1734	1	1.0
1735	1	1.0
1736	1	1.0
1737	1	1.0
1738	1	1.0
1739	1	1.0
1740	1	1.0
1741	1	1.0
1742	1	1.0
1743	1	1.0
1744	1	1.0
1745	1	1.0
1746	1	1.0
1747	1	1.0
1748	1	1.0
1749	1	1.0
1750	1	1.0
1751	1	1.0
1752	1	1.0
1753	1	1.0
1754	1	1.0
1755	1	1.0
1756	1	1.0
1757	1	1.0
1758	1	1.0
1759	1	1.0
1760	1	1.0
1761	1	1.0
1762	1	1.0
1763	1	1.0
1764	1	1.0
1765	1	1.0
1766	1	1.0
1767	1	1.0
1768	2	1.0
1769	1	1.0
1770	1	1.0
1771	1	1.0
1772	1	1.0
1773	1	1.0
1774	1	1.0
1775	1	1.0
1776	1	1.0
1777	1	1.0
1778	1	1.0
1779	1	1.0
1780	1	1.0
1781	1	1.0
1782	1	1.0
1783	1	1.0
1784	1	1.0
1785	1	1.0
1786	1	1.0
1787	1	1.0
1788	1	1.0
1789	1	1.0
1790	1	1.0
1791	1	1.0
1792	1	1.0
1793	1	1.0
1794	1	1.0
1795	1	1.0
1796	2	1.0
1797	2	1.0
1798	2	1.0
1799	2	0.75
1800	2	1.0
1801	2	1.0
1802	2	1.0
1803	2	1.0
1804	2	1.0
1805	2	1.0
1806	2	1.0
1807	2	1.0
1808	2	0.6666666666666666
1809	2	1.0
1810	2	1.0
1811	2	1.0
1812	2	1.0
1813	2	1.0
1814	2	0.75
1815	2	0.6666666666666666
1816	2	1.0
1817	2	0.75
1818	2	1.0
1819	2	1.0
1820	2	1.0
1821	2	1.0
1822	1	1.0
1823	1	1.0
1824	1	1.0
1825	1	1.0
1826	1	1.0
1827	1	1.0
1828	1	1.0
1829	1	1.0
1830	1	1.0
1831	1	1.0
1832	1	1.0
1833	1	1.0
1834	1	1.0
1835	1	1.0
1836	1	1.0
1837	1	1.0
1838	1	1.0
1839	1	1.0
1840	1	1.0
1841	1	0.6666666666666666
1842	1	1.0
1843	1	1.0
1844	1	1.0
1845	1	1.0
1846	2	0.75
1847	1	1.0
1848	1	1.0
1849	1	1.0
1850	1	1.0
1851	1	1.0
1852	1	1.0
1853	1	1.0
1854	1	1.0
1855	1	0.75
1856	2	1.0
1857	2	1.0
1858	2	1.0
1859	2	1.0
1860	2	1.0
1861	2	1.0
1862	2	1.0
1863	2	1.0
1864	2	1.0
1865	2	1.0
1866	2	1.0
1867	2	1.0
1868	2	1.0
1869	2	1.0
1870	2	0.75
1871	2	1.0
1872	2	1.0
1873	2	1.0
1874	0	0.0
1875	2	1.0
1876	2	1.0
1877	2	1.0
1878	2	1.0
1879	2	1.0
1880	2	1.0
1881	2	1.0
1882	2	1.0
1883	2	1.0
1884	2	1.0
1885	2	1.0
1886	2	1.0
1887	2	1.0
1888	2	1.0
1889	2	1.0
1890	2	1.0
1891	2	1.0
1892	2	1.0
1893	2	1.0
1894	2	1.0
1895	2	1.0
1896	2	1.0
1897	2	0.75
1898	2	1.0
1899	2	1.0
1900	1	0.6666666666666666
1901	1	1.0
1902	1	1.0
1903	1	1.0
1904	1	1.0
1905	1	1.0
1906	2	0.5
1907	1	1.0
1908	1	1.0
1909	1	1.0
1910	1	1.0
1911	1	0.6666666666666666
1912	1	1.0
1913	1	1.0
1914	1	1.0
1915	1	1.0
1916	1	1.0
1917	1	1.0
1918	1	0.5
1919	1	1.0
1920	1	1.0
1921	1	1.0
1922	1	0.5
1923	1	0.75
1924	1	0.75
1925	1	1.0
1926	1	1.0
1927	1	0.75
1928	1	1.0
1929	1	1.0
1930	1	1.0
1931	1	1.0
1932	1	1.0
1933	1	1.0
1934	1	1.0
1935	1	1.0
1936	1	1.0
1937	1	1.0
1938	1	1.0
1939	1	1.0
1940	1	1.0
1941	1	1.0
1942	1	1.0
1943	1	0.75
1944	1	1.0
1945	1	1.0
1946	1	0.5
1947	1	1.0
1948	1	1.0
1949	1	0.75
1950	1	1.0
1951	1	1.0
1952	1	0.6666666666666666
1953	1	1.0
1954	1	1.0
1955	1	1.0
1956	1	0.75
1957	1	0.6666666666666666
1958	1	0.75
1959	1	1.0
1960	1	0.6666666666666666
1961	1	1.0
1962	1	1.0
1963	1	0.75
1964	2	1.0
1965	1	1.0
1966	1	1.0
1967	1	1.0
1968	1	0.75
1969	1	1.0
1970	1	1.0
1971	1	1.0
1972	1	1.0
1973	2	0.5
1974	1	1.0
1975	1	1.0
1976	2	0.75
1977	1	1.0
1978	1	0.75
1979	1	0.75
1980	1	1.0
1981	2	1.0
1982	2	1.0
1983	2	1.0
1984	2	1.0
1985	2	1.0
1986	2	1.0
1987	2	1.0
1988	2	1.0
1989	2	1.0
1990	2	1.0
1991	2	1.0
1992	2	1.0
1993	2	1.0
1994	2	1.0
1995	2	1.0
1996	2	0.75
1997	2	1.0
1998	2	1.0
1999	2	1.0
2000	2	1.0
2001	2	1.0
2002	2	1.0
2003	2	1.0
2004	2	1.0
2005	2	1.0
2006	2	1.0
2007	2	1.0
2008	2	1.0
2009	2	1.0
2010	2	1.0
2011	2	1.0
2012	2	1.0
2013	2	0.6666666666666666
2014	2	1.0
2015	2	1.0
2016	2	0.6666666666666666
2017	2	1.0
2018	2	1.0
2019	2	1.0
2020	2	1.0
2021	2	1.0
2022	2	1.0
2023	2	1.0
2024	2	1.0
2025	2	0.75
2026	2	1.0
2027	2	1.0
2028	2	1.0
2029	2	1.0
2030	2	1.0
2031	2	1.0
2032	2	1.0
2033	2	1.0
2034	2	1.0
2035	2	1.0
2036	2	1.0
2037	2	0.6666666666666666
2038	2	1.0
2039	2	1.0
2040	2	1.0
2041	2	0.6666666666666666
2042	2	1.0
2043	2	0.75
2044	2	1.0
2045	2	0.75
2046	2	1.0
2047	2	1.0
2048	2	1.0
2049	2	1.0
2050	1	1.0
2051	1	0.75
2052	1	1.0
2053	1	1.0
2054	0	0.6666666666666666
2055	1	0.75
2056	1	1.0
2057	1	0.6666666666666666
2058	1	1.0
2059	1	1.0
2060	1	0.75
2061	1	1.0
2062	0	0.0
2063	0	0.5
2064	0	0.5
2065	1	1.0
2066	1	1.0
2067	0	0.3333333333333333
2068	1	1.0
2069	1	1.0
2070	1	1.0
2071	1	1.0
2072	0	0.3333333333333333
2073	1	1.0
2074	1	1.0
2075	1	0.6666666666666666
2076	1	1.0
2077	1	1.0
2078	1	1.0
2079	0	0.3333333333333333
2080	1	1.0
2081	1	1.0
2082	1	1.0
2083	1	1.0
2084	1	0.75
2085	0	0.6666666666666666
2086	1	1.0
2087	1	1.0
2088	1	0.75
2089	0	0.3333333333333333
2090	0	0.5
2091	1	1.0
2092	1	0.75
2093	1	0.6666666666666666
2094	0	0.6666666666666666
2095	1	0.6666666666666666
2096	1	1.0
2097	1	0.75
2098	0	0.6666666666666666
2099	1	1.0
2100	0	0.3333333333333333
2101	1	0.75
2102	1	1.0
2103	1	1.0
2104	1	1.0
2105	0	0.5
2106	0	0.75
2107	0	0.75
2108	1	0.75
2109	1	1.0
2110	1	1.0
2111	2	0.5
2112	0	0.5
2113	1	0.6666666666666666
2114	0	1.0
2115	0	0.3333333333333333
2116	1	1.0
2117	0	0.75
2118	1	0.5
2119	1	1.0
2120	1	1.0
2121	1	0.75
2122	1	0.75
2123	1	1.0
2124	0	0.75
2125	1	0.75
2126	1	0.6666666666666666
2127	1	1.0
2128	1	1.0
2129	1	1.0
2130	1	1.0
2131	1	0.6666666666666666
2132	1	1.0
2133	1	1.0
2134	1	1.0
2135	1	0.6666666666666666
2136	1	0.6666666666666666
2137	1	1.0
2138	0	0.0
2139	1	1.0
2140	0	0.75
2141	0	0.6666666666666666
2142	1	1.0
2143	0	0.5
2144	0	0.5
2145	0	0.5
2146	1	0.6666666666666666
2147	1	1.0
2148	2	1.0
2149	2	1.0
2150	2	1.0
2151	2	1.0
2152	2	1.0
2153	2	1.0
2154	2	1.0
2155	2	1.0
2156	2	1.0
2157	2	1.0
2158	2	0.75
2159	2	1.0
2160	2	1.0
2161	2	1.0
2162	2	1.0
2163	2	1.0
2164	2	1.0
2165	2	1.0
2166	2	1.0
2167	2	0.75
2168	2	1.0
2169	2	1.0
2170	2	1.0
2171	2	1.0
2172	2	0.75
2173	2	1.0
2174	2	1.0
2175	2	1.0
2176	2	1.0
2177	2	1.0
2178	2	1.0
2179	2	1.0
2180	2	1.0
2181	2	0.75
2182	2	1.0
2183	2	1.0
2184	2	1.0
2185	2	1.0
2186	2	1.0
2187	2	1.0
2188	2	1.0
2189	2	1.0
2190	2	1.0
2191	2	1.0
2192	2	1.0
2193	2	1.0
2194	2	1.0
2195	2	1.0
2196	2	1.0
2197	2	1.0
2198	2	0.75
2199	1	1.0
2200	1	1.0
2201	1	1.0
2202	1	1.0
2203	1	1.0
2204	1	0.75
2205	1	1.0
2206	1	1.0
2207	1	1.0
2208	1	1.0
2209	1	1.0
2210	1	1.0
2211	1	1.0
2212	1	1.0
2213	1	1.0
2214	1	1.0
2215	1	1.0
2216	1	1.0
2217	1	1.0
2218	1	1.0
2219	1	1.0
2220	1	1.0
2221	1	1.0
2222	1	1.0
2223	1	1.0
2224	1	1.0
2225	1	1.0
2226	1	1.0
2227	1	1.0
2228	1	1.0
2229	1	1.0
2230	1	1.0
2231	1	1.0
2232	1	1.0
2233	1	1.0
2234	1	1.0
2235	1	1.0
2236	1	1.0
2237	1	1.0
2238	1	1.0
2239	1	1.0
2240	1	0.6666666666666666
2241	1	1.0
2242	1	1.0
2243	1	1.0
2244	1	1.0
2245	1	1.0
2246	1	1.0
2247	1	1.0
2248	1	1.0
2249	1	1.0
2250	1	1.0
2251	1	1.0
2252	1	1.0
2253	1	1.0
2254	1	1.0
2255	1	1.0
2256	1	1.0
2257	1	0.75
2258	1	0.75
2259	1	1.0
2260	1	1.0
2261	1	1.0
2262	1	1.0
2263	1	1.0
2264	1	1.0
2265	1	1.0
2266	1	1.0
2267	1	1.0
2268	1	1.0
2269	1	1.0
2270	1	1.0
2271	1	1.0
2272	1	1.0
2273	1	1.0
2274	1	1.0
2275	1	1.0
2276	1	1.0
2277	1	1.0
2278	1	1.0
2279	1	1.0
2280	1	1.0
2281	1	1.0
2282	1	1.0
2283	1	1.0
2284	1	1.0
2285	2	1.0
2286	2	0.75
2287	2	1.0
2288	2	1.0
2289	2	0.75
2290	2	1.0
2291	2	1.0
2292	2	1.0
2293	2	1.0
2294	2	1.0
2295	2	1.0
2296	2	1.0
2297	2	1.0
2298	2	1.0
2299	2	1.0
2300	2	1.0
2301	2	1.0
2302	2	1.0
2303	2	1.0
2304	2	1.0
2305	2	1.0
2306	2	1.0
2307	2	1.0
2308	2	0.75
2309	2	1.0
2310	2	1.0
2311	2	1.0
2312	2	0.75
2313	2	1.0
2314	2	1.0
2315	2	0.75
2316	2	1.0
2317	2	1.0
2318	2	1.0
2319	2	1.0
2320	2	1.0
2321	2	1.0
2322	2	0.75
2323	2	1.0
2324	2	1.0
2325	2	1.0
2326	2	1.0
2327	2	1.0
2328	2	0.75
2329	2	1.0
2330	2	1.0
2331	2	1.0
2332	2	1.0
2333	2	1.0
2334	2	1.0
2335	2	1.0
2336	2	1.0
2337	2	1.0
2338	1	0.75
2339	1	1.0
2340	1	0.75
2341	1	1.0
2342	1	1.0
2343	1	1.0
2344	1	0.6666666666666666
2345	1	1.0
2346	1	1.0
2347	1	1.0
2348	1	1.0
2349	1	1.0
2350	1	1.0
2351	2	1.0
2352	1	1.0
2353	1	1.0
2354	1	1.0
2355	1	1.0
2356	1	1.0
2357	1	1.0
2358	1	1.0
2359	1	1.0
2360	1	1.0
2361	1	1.0
2362	1	1.0
2363	1	1.0
2364	1	1.0
2365	1	1.0
2366	1	1.0
2367	1	1.0
2368	1	1.0
2369	1	1.0
2370	1	1.0
2371	1	1.0
2372	1	1.0
2373	1	1.0
2374	1	1.0
2375	1	1.0
2376	1	1.0
2377	1	1.0
2378	1	0.75
2379	1	1.0
2380	1	1.0
2381	1	1.0
2382	1	0.6666666666666666
2383	1	1.0
2384	1	0.6666666666666666
2385	1	1.0
2386	1	1.0
2387	1	1.0
2388	1	0.75
2389	1	1.0
2390	1	1.0
2391	1	1.0
2392	1	1.0
2393	1	1.0
2394	1	1.0
2395	1	1.0
2396	1	1.0
2397	1	1.0
2398	1	1.0
2399	1	0.75
2400	1	0.75
2401	1	1.0
2402	1	1.0
2403	1	1.0
2404	1	1.0
2405	1	1.0
2406	1	1.0
2407	1	1.0
2408	1	1.0
2409	1	1.0
2410	1	1.0
2411	1	1.0
2412	1	1.0
2413	1	1.0
2414	1	1.0
2415	1	1.0
2416	1	1.0
2417	1	1.0
2418	1	1.0
2419	2	0.75
2420	2	1.0
2421	2	1.0
2422	2	1.0
2423	2	1.0
2424	2	1.0
2425	2	1.0
2426	2	1.0
2427	2	1.0
2428	2	1.0
2429	2	1.0
2430	2	0.75
2431	2	0.6666666666666666
2432	2	1.0
2433	2	0.75
2434	2	1.0
2435	2	1.0
2436	2	1.0
2437	2	1.0
2438	2	1.0
2439	2	1.0
2440	2	1.0
2441	2	1.0
2442	2	1.0
2443	2	0.3333333333333333
2444	2	1.0
2445	2	1.0
2446	2	1.0
2447	2	1.0
2448	2	1.0
2449	2	1.0
2450	2	1.0
2451	2	1.0
2452	2	0.6666666666666666
2453	2	1.0
2454	2	1.0
2455	2	1.0
2456	2	1.0
2457	2	1.0
2458	2	1.0
2459	2	1.0
2460	2	1.0
2461	2	1.0
2462	2	1.0
2463	2	1.0
2464	2	0.75
2465	2	0.75
2466	1	1.0
2467	1	1.0
2468	1	1.0
2469	1	1.0
2470	1	1.0
2471	1	1.0
2472	1	1.0
2473	1	1.0
2474	1	1.0
2475	1	1.0
2476	1	1.0
2477	1	1.0
2478	1	1.0
2479	1	1.0
2480	1	1.0
2481	1	1.0
2482	1	1.0
2483	1	1.0
2484	1	1.0
2485	1	1.0
2486	1	1.0
2487	1	1.0
2488	1	1.0
2489	1	1.0
2490	1	0.6666666666666666
2491	1	1.0
2492	1	1.0
2493	1	1.0
2494	1	1.0
2495	1	1.0
2496	1	1.0
2497	1	1.0
2498	1	1.0
2499	1	1.0
2500	1	1.0
2501	1	1.0
2502	1	1.0
2503	1	1.0
2504	1	1.0
2505	1	1.0
2506	1	1.0
2507	1	1.0
2508	1	1.0
2509	1	1.0
2510	1	1.0
2511	1	1.0
2512	1	1.0
2513	1	1.0
2514	1	1.0
2515	1	1.0
2516	1	1.0
2517	1	1.0
2518	1	1.0
2519	1	1.0
2520	1	1.0
2521	1	1.0
2522	1	1.0
2523	1	1.0
2524	1	1.0
2525	1	1.0
2526	1	0.6666666666666666
2527	1	1.0
2528	1	1.0
2529	1	1.0
2530	1	1.0
2531	1	1.0
2532	1	1.0
2533	1	1.0
2534	1	1.0
2535	1	1.0
2536	1	1.0
2537	1	1.0
2538	1	1.0
2539	1	1.0
2540	1	1.0
2541	1	1.0
2542	1	1.0
2543	1	1.0
2544	1	1.0
2545	1	1.0
2546	1	1.0
2547	1	1.0
2548	1	1.0
2549	1	1.0
2550	1	1.0
2551	1	1.0
2552	1	1.0
2553	2	1.0
2554	2	1.0
2555	2	1.0
2556	2	1.0
2557	2	1.0
2558	2	0.9375
2559	2	1.0
2560	2	1.0
2561	2	1.0
2562	2	1.0
